cell_id,count,mean,std,min,25%,50%,75%,max
4399,22.0,2.909090909090909,1.630340043674527,1.0,2.0,2.5,3.75,7.0
4400,22.0,2.772727272727273,1.5715269548108202,1.0,1.0,3.0,4.0,6.0
4401,16.0,2.3125,1.138346754435279,1.0,1.75,2.0,3.0,5.0
4402,22.0,2.3636363636363638,1.2167659925061518,1.0,1.25,2.0,3.0,5.0
4403,22.0,2.590909090909091,1.6230216062021894,1.0,1.0,2.5,4.0,6.0
4404,18.0,2.5,1.465284553774253,1.0,1.25,2.0,3.0,6.0
4405,23.0,2.608695652173913,1.2335879094879225,1.0,2.0,3.0,3.0,5.0
4406,22.0,4.863636363636363,2.6600296193383968,2.0,3.0,4.0,6.0,12.0
4407,21.0,4.190476190476191,1.806074406525036,1.0,3.0,4.0,5.0,8.0
4408,23.0,4.608695652173913,3.0262357421057633,1.0,2.5,4.0,5.5,13.0
4409,20.0,3.85,2.207046132634963,1.0,2.0,3.5,5.25,8.0
4410,21.0,3.5238095238095237,1.9395630337539334,1.0,2.0,4.0,4.0,7.0
4411,22.0,3.090909090909091,1.6008655667389946,1.0,2.0,3.0,4.0,6.0
4412,22.0,2.772727272727273,1.5097088392205893,1.0,2.0,2.5,3.75,6.0
4413,20.0,2.85,1.2258187382102497,1.0,2.0,3.0,3.25,5.0
4414,22.0,3.0,1.7994708216848747,1.0,1.25,3.0,4.0,8.0
4415,19.0,1.5789473684210527,0.7685331969757723,1.0,1.0,1.0,2.0,3.0
4416,19.0,2.3684210526315788,1.42245977548242,1.0,1.0,2.0,3.5,5.0
4417,21.0,1.9047619047619047,0.9952267030562385,1.0,1.0,2.0,2.0,5.0
4418,20.0,2.45,1.2343760409722457,1.0,1.0,2.5,3.0,5.0
4419,20.0,2.3,1.2182817926554554,1.0,1.75,2.0,3.0,6.0
4420,21.0,2.9523809523809526,1.6575943555704598,1.0,2.0,3.0,3.0,7.0
4421,20.0,2.1,1.0711528467275955,1.0,1.0,2.0,2.25,5.0
4422,18.0,2.5,1.0431851677040116,1.0,2.0,3.0,3.0,4.0
4423,19.0,1.9473684210526316,1.1290942392774796,1.0,1.0,2.0,2.5,4.0
4424,22.0,2.6363636363636362,1.8909673650694174,1.0,1.0,2.0,4.0,7.0
4425,19.0,2.5789473684210527,1.2163602113447685,1.0,2.0,2.0,3.5,5.0
4426,18.0,1.8333333333333333,0.9235481451827992,1.0,1.0,2.0,2.0,4.0
4427,17.0,1.9411764705882353,1.0289915108550531,1.0,1.0,2.0,2.0,4.0
4428,19.0,2.1052631578947367,1.1496249070460263,1.0,1.0,2.0,3.0,5.0
4429,21.0,2.142857142857143,1.3522468075656267,1.0,1.0,2.0,3.0,6.0
4430,20.0,2.3,1.5593520921743176,1.0,1.0,2.0,3.0,6.0
4431,22.0,1.5454545454545454,0.9625003513801575,1.0,1.0,1.0,2.0,5.0
4432,17.0,1.7058823529411764,0.9195587176978519,1.0,1.0,1.0,2.0,4.0
4433,19.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
4434,21.0,2.0952380952380953,1.1791845447071423,1.0,1.0,2.0,3.0,5.0
4435,19.0,2.1052631578947367,1.0485300208760657,1.0,1.5,2.0,2.0,5.0
4436,17.0,1.7058823529411764,1.1048023512348792,1.0,1.0,1.0,2.0,5.0
4437,19.0,1.8421052631578947,0.8983415518941832,1.0,1.0,2.0,2.0,4.0
4438,17.0,1.6470588235294117,0.701888209634219,1.0,1.0,2.0,2.0,3.0
4439,19.0,2.1578947368421053,1.213953957333768,1.0,1.0,2.0,3.0,5.0
4440,16.0,2.25,1.390443574307614,1.0,1.0,2.0,3.0,6.0
4441,18.0,1.8333333333333333,0.8574929257125443,1.0,1.0,2.0,2.0,4.0
4442,21.0,2.857142857142857,1.7402791237532642,1.0,2.0,2.0,4.0,6.0
4443,18.0,1.5555555555555556,0.7047921864945658,1.0,1.0,1.0,2.0,3.0
4444,22.0,1.9090909090909092,0.8111773283374344,1.0,1.0,2.0,2.75,3.0
4445,20.0,2.7,1.4179302929937965,1.0,1.75,2.5,4.0,5.0
4446,18.0,2.1666666666666665,1.0431851677040118,1.0,1.25,2.0,2.75,4.0
4447,17.0,2.3529411764705883,1.5387160422974504,1.0,1.0,2.0,3.0,6.0
4448,20.0,2.3,1.5252264715358448,1.0,1.0,2.0,3.25,5.0
4449,21.0,3.238095238095238,1.7292993351285921,1.0,2.0,3.0,4.0,7.0
4450,22.0,3.3181818181818183,1.7831583439654708,1.0,2.0,3.5,4.0,7.0
4451,18.0,2.9444444444444446,1.830211245352399,1.0,1.0,3.0,4.0,7.0
4452,19.0,3.3157894736842106,2.2864973595958067,1.0,1.5,3.0,5.0,9.0
4453,21.0,3.4285714285714284,1.9123657749350296,1.0,2.0,4.0,4.0,9.0
4454,19.0,3.473684210526316,2.195156816788358,1.0,2.0,3.0,4.0,9.0
4455,22.0,2.8181818181818183,2.3428993766650517,1.0,1.0,2.0,3.75,9.0
4456,22.0,3.3181818181818183,1.861549882589227,1.0,2.0,3.0,5.0,6.0
4457,16.0,4.0625,2.8158776015066183,1.0,2.75,3.0,4.25,10.0
4458,20.0,2.8,1.5078740698501039,1.0,2.0,2.5,4.0,6.0
4459,20.0,2.25,1.51744244666721,1.0,1.0,2.0,3.0,6.0
4460,22.0,2.727272727272727,1.6954229190555594,1.0,1.0,2.5,3.75,6.0
4461,20.0,2.35,1.1367080817685316,1.0,1.75,2.0,3.0,5.0
4462,20.0,2.15,1.4244112357114613,1.0,1.0,2.0,3.0,7.0
4463,22.0,2.5454545454545454,1.143398140351517,1.0,2.0,2.0,3.0,5.0
4464,20.0,2.4,1.142481141154959,1.0,1.0,2.5,3.0,4.0
4465,21.0,2.2857142857142856,1.0555973258234952,1.0,2.0,2.0,3.0,5.0
4466,23.0,1.7826086956521738,1.1263989983825946,1.0,1.0,1.0,2.0,5.0
4467,19.0,2.526315789473684,1.1722922015640782,1.0,2.0,2.0,3.0,5.0
4468,20.0,2.05,0.8870412083230167,1.0,1.0,2.0,3.0,4.0
4469,21.0,2.142857142857143,1.1952286093343938,1.0,1.0,2.0,3.0,5.0
4470,19.0,1.5789473684210527,0.606976978666884,1.0,1.0,2.0,2.0,3.0
4473,6.0,1.1666666666666667,0.408248290463863,1.0,1.0,1.0,1.0,2.0
4474,7.0,1.5714285714285714,0.7867957924694431,1.0,1.0,1.0,2.0,3.0
4475,19.0,1.6842105263157894,0.88522637273985,1.0,1.0,1.0,2.5,3.0
4476,21.0,2.4285714285714284,1.3989792196965818,1.0,1.0,2.0,3.0,6.0
4477,22.0,2.772727272727273,1.4452489711965164,1.0,2.0,2.5,4.0,6.0
4478,21.0,2.6666666666666665,0.9660917830792959,1.0,2.0,3.0,3.0,5.0
4479,23.0,3.782608695652174,2.194135193877501,1.0,2.0,3.0,6.0,8.0
4480,22.0,3.6363636363636362,1.8656150408161598,1.0,2.0,3.0,5.0,7.0
4481,23.0,2.8260869565217392,1.9224079103855778,1.0,1.5,3.0,3.0,8.0
4482,23.0,3.0869565217391304,1.4744195615489715,1.0,2.0,3.0,4.0,7.0
4483,23.0,3.4782608695652173,2.1504664444844876,1.0,2.0,3.0,4.5,10.0
4484,23.0,2.9565217391304346,1.6916441939874303,1.0,2.0,2.0,4.0,7.0
4485,23.0,2.782608695652174,1.2044056149717561,1.0,2.0,3.0,3.0,6.0
4486,21.0,2.5238095238095237,1.3645163106041502,1.0,2.0,2.0,3.0,6.0
4487,22.0,2.4545454545454546,1.2238608980744086,1.0,2.0,2.0,3.0,5.0
4488,20.0,2.2,1.0052493799000692,1.0,1.0,2.0,3.0,4.0
4489,20.0,2.5,1.3954814298487213,1.0,1.75,2.0,3.25,5.0
4490,21.0,4.476190476190476,2.135861597085533,1.0,3.0,4.0,6.0,9.0
4491,21.0,3.3333333333333335,1.7126976771553504,1.0,2.0,3.0,4.0,7.0
4492,20.0,4.3,2.9037181246409616,1.0,2.0,4.0,5.0,11.0
4493,22.0,4.636363636363637,2.646569289538629,1.0,2.25,4.5,7.0,9.0
4494,22.0,3.0454545454545454,1.7855844108615218,1.0,2.0,3.0,4.0,7.0
4495,19.0,3.6842105263157894,2.1616000138515545,1.0,2.0,3.0,4.5,10.0
4496,20.0,2.55,1.190974832912761,1.0,1.75,3.0,3.0,5.0
4497,22.0,2.3636363636363638,1.2167659925061516,1.0,1.25,2.0,3.0,5.0
4498,19.0,2.6842105263157894,1.529438225803745,1.0,1.5,2.0,3.5,6.0
4499,22.0,2.409090909090909,1.1405550406998342,1.0,2.0,2.0,3.0,5.0
4500,20.0,2.9,1.3337718577107005,1.0,2.0,3.0,4.0,6.0
4501,20.0,2.15,0.9333020044867297,1.0,1.75,2.0,3.0,4.0
4502,17.0,1.8235294117647058,0.8828430011649196,1.0,1.0,2.0,2.0,4.0
4503,21.0,2.857142857142857,1.3522468075656264,1.0,2.0,3.0,4.0,6.0
4504,23.0,1.9565217391304348,0.7674195764535269,1.0,1.0,2.0,2.5,3.0
4505,19.0,2.4210526315789473,1.4649910683718712,1.0,1.0,2.0,3.5,5.0
4506,22.0,2.6363636363636362,1.5900121157206721,1.0,1.25,2.0,3.75,6.0
4507,23.0,4.913043478260869,2.0206444399174166,2.0,4.0,5.0,5.5,11.0
4508,23.0,7.0,3.0451153135353137,2.0,4.0,7.0,9.0,12.0
4509,23.0,4.434782608695652,2.312536721212557,1.0,2.5,4.0,6.0,10.0
4510,23.0,2.8260869565217392,1.8253810041404177,1.0,1.0,3.0,4.0,7.0
4511,21.0,2.9047619047619047,1.445847914020071,1.0,2.0,3.0,4.0,6.0
4512,21.0,2.8095238095238093,1.5368489717290903,1.0,2.0,3.0,4.0,6.0
4513,21.0,3.142857142857143,1.3887301496588271,1.0,2.0,3.0,4.0,6.0
4514,22.0,3.5454545454545454,2.1320071635561044,1.0,2.0,3.5,4.0,9.0
4515,21.0,2.238095238095238,1.2208506012105622,1.0,2.0,2.0,2.0,6.0
4516,21.0,2.1904761904761907,0.9283882603225668,1.0,2.0,2.0,3.0,4.0
4517,20.0,2.4,1.1876558069531231,1.0,1.75,2.0,3.0,5.0
4518,18.0,2.2222222222222223,1.1659661762602749,1.0,1.0,2.0,3.0,4.0
4519,22.0,1.7272727272727273,0.9351250581921513,1.0,1.0,1.5,2.0,4.0
4520,17.0,2.5294117647058822,1.504893977113651,1.0,1.0,2.0,4.0,5.0
4521,18.0,1.9444444444444444,1.513555308934105,1.0,1.0,1.0,2.0,6.0
4522,18.0,2.2222222222222223,1.4371358589653875,1.0,1.0,2.0,3.0,6.0
4523,20.0,2.25,1.3717065820970682,1.0,1.0,2.0,3.0,5.0
4524,18.0,2.5555555555555554,2.0926263324636483,1.0,1.0,2.0,3.0,9.0
4525,20.0,2.5,1.2773327473170102,1.0,1.75,2.0,3.0,5.0
4526,20.0,2.0,1.025978352085154,1.0,1.0,2.0,2.25,5.0
4527,22.0,1.9545454545454546,1.2527027058580458,1.0,1.0,1.5,2.0,5.0
4528,22.0,2.409090909090909,1.1815684051733508,1.0,1.25,2.0,3.0,5.0
4529,23.0,2.4347826086956523,1.6188123299764534,1.0,1.0,2.0,3.0,7.0
4530,16.0,1.875,0.9574271077563381,1.0,1.0,2.0,2.25,4.0
4531,21.0,1.9047619047619047,1.1359912809859902,1.0,1.0,2.0,2.0,5.0
4532,18.0,2.111111111111111,1.2313975269103985,1.0,1.0,2.0,2.0,5.0
4533,18.0,2.0,0.6859943405700354,1.0,2.0,2.0,2.0,3.0
4534,17.0,1.9411764705882353,1.1440382552221602,1.0,1.0,1.0,3.0,4.0
4535,22.0,1.8636363636363635,0.9408939288152439,1.0,1.0,2.0,2.75,4.0
4536,20.0,1.7,0.8013147091860318,1.0,1.0,1.5,2.0,3.0
4537,20.0,1.75,1.019545822516343,1.0,1.0,1.5,2.0,5.0
4538,16.0,1.6875,0.6020797289396148,1.0,1.0,2.0,2.0,3.0
4539,20.0,1.7,0.9233805168766387,1.0,1.0,1.0,2.0,4.0
4540,19.0,2.3157894736842106,1.0568628408301077,1.0,2.0,2.0,3.0,5.0
4541,19.0,1.894736842105263,1.0485300208760657,1.0,1.0,2.0,2.5,4.0
4542,18.0,2.4444444444444446,1.1490262999202836,1.0,2.0,2.0,3.75,4.0
4543,19.0,1.8421052631578947,1.067872125861979,1.0,1.0,1.0,2.5,4.0
4544,20.0,1.95,0.9986833437344549,1.0,1.0,2.0,3.0,4.0
4545,19.0,2.3157894736842106,1.2042808632793345,1.0,1.0,2.0,3.0,5.0
4546,18.0,2.0555555555555554,0.8023657829651032,1.0,2.0,2.0,2.0,4.0
4547,20.0,2.8,1.399247918291146,1.0,2.0,3.0,3.0,6.0
4548,19.0,3.0,2.160246899469287,1.0,1.0,3.0,3.5,9.0
4549,23.0,3.9565217391304346,2.2457689687208626,1.0,2.0,4.0,5.5,8.0
4550,21.0,3.5714285714285716,2.1580414400893364,1.0,2.0,3.0,5.0,9.0
4551,21.0,3.619047619047619,3.122117718411503,1.0,1.0,3.0,5.0,12.0
4552,22.0,3.4545454545454546,1.8446130766633426,1.0,2.0,3.5,5.0,7.0
4553,23.0,3.5217391304347827,1.8797863809339252,1.0,2.0,4.0,5.0,7.0
4554,21.0,4.809523809523809,3.473025303953998,1.0,2.0,3.0,6.0,14.0
4555,22.0,3.772727272727273,2.245245096003005,1.0,2.0,3.0,5.0,8.0
4556,20.0,3.25,2.197486602557807,1.0,1.75,2.5,5.0,8.0
4557,22.0,3.0454545454545454,1.4301938838683883,1.0,2.0,3.0,4.0,6.0
4558,19.0,2.8947368421052633,1.3289401308354825,1.0,2.0,3.0,4.0,6.0
4559,23.0,2.9565217391304346,1.744556751977294,1.0,2.0,2.0,3.0,8.0
4560,22.0,3.4545454545454546,2.063913820812356,1.0,1.25,4.0,4.75,8.0
4561,21.0,3.3333333333333335,2.081665999466133,1.0,2.0,3.0,4.0,9.0
4562,19.0,2.263157894736842,1.326738074424886,1.0,1.0,2.0,3.0,6.0
4563,18.0,2.2222222222222223,1.0602749674192766,1.0,1.0,2.0,3.0,4.0
4564,19.0,2.0,0.9428090415820634,1.0,1.0,2.0,3.0,4.0
4565,19.0,1.5789473684210527,0.8377078165833911,1.0,1.0,1.0,2.0,4.0
4566,21.0,1.4761904761904763,0.6015852075182383,1.0,1.0,1.0,2.0,3.0
4567,23.0,1.6956521739130435,0.7648400075533118,1.0,1.0,2.0,2.0,4.0
4568,20.0,2.85,1.5652475842498528,1.0,1.75,3.0,4.0,6.0
4569,21.0,2.380952380952381,1.499206139134658,1.0,1.0,2.0,3.0,6.0
4571,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4572,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
4573,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
4574,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4575,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4576,18.0,1.8333333333333333,0.7071067811865476,1.0,1.0,2.0,2.0,3.0
4577,19.0,1.9473684210526316,1.0787690624311024,1.0,1.0,2.0,3.0,4.0
4578,22.0,3.0454545454545454,1.7037010895686493,1.0,2.0,3.0,3.75,7.0
4579,22.0,3.6363636363636362,1.7056057308448835,2.0,2.0,3.5,4.75,7.0
4580,20.0,3.25,1.7129537431920892,1.0,2.0,3.0,4.0,7.0
4581,19.0,3.263157894736842,1.8511889651776021,1.0,2.0,3.0,5.0,6.0
4582,22.0,2.8181818181818183,1.220318601504332,1.0,2.0,3.0,3.75,6.0
4583,22.0,4.181818181818182,2.238970078627004,1.0,2.25,4.0,5.75,9.0
4584,22.0,2.590909090909091,1.221205138927114,1.0,2.0,2.5,3.75,5.0
4585,20.0,2.05,1.234376040972246,1.0,1.0,2.0,2.0,6.0
4586,19.0,2.8421052631578947,1.8337320140672695,1.0,1.5,2.0,4.0,8.0
4587,20.0,2.35,1.0399898784932577,1.0,2.0,2.0,3.0,5.0
4588,21.0,2.619047619047619,1.4654757069358222,1.0,2.0,2.0,3.0,6.0
4589,21.0,2.857142857142857,1.6212869667555554,1.0,2.0,2.0,4.0,6.0
4590,20.0,3.5,1.7320508075688772,1.0,2.0,3.0,5.0,7.0
4591,22.0,2.909090909090909,1.8233692233542071,1.0,1.25,2.0,4.0,6.0
4592,22.0,2.4545454545454546,1.7382879570557408,1.0,1.0,2.0,3.0,7.0
4593,21.0,5.095238095238095,2.527939119218695,2.0,3.0,5.0,7.0,9.0
4594,23.0,4.0,2.0225995873897262,1.0,2.5,4.0,6.0,8.0
4595,20.0,3.05,1.8488972531299783,1.0,1.75,3.0,4.0,7.0
4596,20.0,2.25,1.332784974957958,1.0,1.0,2.0,3.25,5.0
4597,19.0,2.8421052631578947,1.0678721258619792,1.0,2.0,3.0,3.5,5.0
4598,22.0,3.3636363636363638,1.6488222216523887,1.0,2.0,3.0,4.0,7.0
4599,20.0,2.95,1.9594574974238474,1.0,1.75,2.0,4.0,8.0
4600,20.0,1.95,0.8870412083230169,1.0,1.0,2.0,2.25,4.0
4601,23.0,3.130434782608696,1.6321861476416715,1.0,1.5,3.0,4.0,6.0
4602,21.0,1.8095238095238095,0.8135752957807667,1.0,1.0,2.0,2.0,3.0
4603,23.0,2.4782608695652173,1.2745610730183763,1.0,2.0,2.0,3.0,6.0
4604,22.0,3.3181818181818183,1.5549112250379176,1.0,2.0,3.0,4.0,7.0
4605,23.0,3.3043478260869565,1.6633695978261511,1.0,2.0,3.0,4.0,6.0
4606,21.0,3.7142857142857144,2.07708587070581,1.0,2.0,4.0,5.0,8.0
4607,22.0,4.545454545454546,2.482841550422049,2.0,2.25,4.0,6.0,11.0
4608,23.0,3.9130434782608696,2.043015673820997,1.0,3.0,3.0,5.0,8.0
4609,21.0,3.0476190476190474,1.5961262630566064,1.0,2.0,3.0,4.0,6.0
4610,21.0,2.5238095238095237,1.2497618820818477,1.0,2.0,2.0,3.0,5.0
4611,23.0,2.739130434782609,1.1761799222424119,1.0,2.0,2.0,4.0,5.0
4612,23.0,2.869565217391304,1.5167053955587406,1.0,2.0,2.0,4.0,7.0
4613,23.0,3.0869565217391304,1.7032867552913655,1.0,2.0,3.0,4.0,6.0
4614,20.0,3.75,1.51744244666721,2.0,2.0,4.0,5.0,6.0
4615,17.0,2.3529411764705883,1.4552137502179976,1.0,1.0,2.0,3.0,6.0
4616,21.0,2.0476190476190474,0.9734572654303051,1.0,1.0,2.0,3.0,4.0
4617,17.0,2.235294117647059,0.970142500145332,1.0,1.0,2.0,3.0,4.0
4618,20.0,2.05,1.145931016569864,1.0,1.0,2.0,3.0,5.0
4619,19.0,2.0,1.0,1.0,1.0,2.0,2.5,4.0
4620,20.0,2.85,1.785172850248165,1.0,1.75,2.5,3.25,7.0
4621,17.0,2.4705882352941178,1.007326105267277,1.0,2.0,2.0,3.0,4.0
4622,19.0,2.0526315789473686,1.177270110161938,1.0,1.0,2.0,3.0,4.0
4623,18.0,2.0,0.7669649888473704,1.0,1.25,2.0,2.75,3.0
4624,21.0,2.6666666666666665,1.7981471945681569,1.0,1.0,2.0,3.0,7.0
4625,20.0,2.4,1.2732056517228265,1.0,1.0,2.0,3.25,5.0
4626,21.0,2.6666666666666665,1.8257418583505538,1.0,1.0,2.0,3.0,7.0
4627,21.0,2.2857142857142856,1.2705454396776663,1.0,1.0,2.0,3.0,5.0
4628,20.0,2.0,1.0760551736979407,1.0,1.0,2.0,3.0,5.0
4629,18.0,2.1666666666666665,1.3826657968874305,1.0,1.0,2.0,3.5,5.0
4630,19.0,2.0,0.7453559924999299,1.0,2.0,2.0,2.0,4.0
4631,17.0,1.7058823529411764,1.1048023512348792,1.0,1.0,1.0,2.0,4.0
4632,17.0,2.2941176470588234,1.1048023512348792,1.0,1.0,2.0,3.0,4.0
4633,20.0,1.75,0.8506963092234007,1.0,1.0,1.5,2.25,3.0
4634,20.0,1.95,1.3562719801759993,1.0,1.0,1.5,2.0,6.0
4635,20.0,1.95,1.050062654772261,1.0,1.0,2.0,3.0,4.0
4636,16.0,1.75,0.8563488385776752,1.0,1.0,2.0,2.0,4.0
4637,19.0,1.8421052631578947,0.9581903020646579,1.0,1.0,2.0,2.0,4.0
4638,19.0,1.894736842105263,0.9941348467724344,1.0,1.0,2.0,2.0,4.0
4639,19.0,1.5789473684210527,0.7685331969757722,1.0,1.0,1.0,2.0,3.0
4640,15.0,2.8,1.3732131246511905,1.0,2.0,2.0,3.5,5.0
4641,20.0,2.3,1.2182817926554552,1.0,1.75,2.0,3.0,5.0
4642,19.0,3.0,1.2909944487358056,1.0,2.0,3.0,4.0,6.0
4643,21.0,2.1904761904761907,1.1670067531530235,1.0,1.0,2.0,3.0,5.0
4644,22.0,2.909090909090909,1.3769908845391448,1.0,2.0,3.0,4.0,5.0
4645,21.0,2.8095238095238093,1.3645163106041502,1.0,2.0,3.0,3.0,6.0
4646,21.0,2.5238095238095237,1.2497618820818477,1.0,2.0,3.0,3.0,6.0
4647,22.0,3.3181818181818183,1.644221154061461,1.0,2.0,3.0,4.0,6.0
4648,22.0,3.1363636363636362,1.9831541626662392,1.0,2.0,2.5,4.75,8.0
4649,21.0,2.4285714285714284,1.5991068935949395,1.0,1.0,2.0,4.0,5.0
4650,21.0,3.7142857142857144,2.610418685629896,1.0,2.0,4.0,5.0,11.0
4651,18.0,2.9444444444444446,1.9242178616479393,1.0,1.25,2.5,4.0,7.0
4652,22.0,2.9545454545454546,1.6176783106919361,1.0,1.25,3.0,4.0,6.0
4653,22.0,2.727272727272727,1.66709951089333,1.0,1.25,3.0,3.0,8.0
4654,19.0,2.473684210526316,1.8064212949190015,1.0,1.5,2.0,3.0,9.0
4655,23.0,3.608695652173913,1.85224999379827,1.0,2.0,3.0,5.0,8.0
4656,20.0,3.25,2.468219046834761,1.0,1.75,2.0,4.25,9.0
4657,21.0,3.8095238095238093,2.379475732573199,1.0,2.0,4.0,5.0,9.0
4658,21.0,2.9047619047619047,1.3749458863810569,1.0,2.0,2.0,4.0,5.0
4659,23.0,2.782608695652174,1.5361262299910134,1.0,1.5,3.0,4.0,6.0
4660,22.0,3.6363636363636362,1.760558746411803,1.0,2.25,3.5,4.75,8.0
4661,23.0,4.391304347826087,1.9940623322705426,1.0,3.0,4.0,6.0,8.0
4662,22.0,3.272727272727273,1.9069251784911847,1.0,2.0,3.0,5.0,7.0
4663,21.0,1.619047619047619,0.7400128699009549,1.0,1.0,1.0,2.0,3.0
4664,17.0,1.9411764705882353,1.1440382552221602,1.0,1.0,2.0,2.0,4.0
4665,20.0,2.65,1.2680278927697548,1.0,2.0,2.5,3.0,6.0
4666,19.0,2.3157894736842106,1.2932573679987451,1.0,1.5,2.0,3.0,6.0
4667,17.0,2.2941176470588234,1.2126781251816647,1.0,1.0,2.0,3.0,5.0
4668,17.0,2.411764705882353,1.6224527546823886,1.0,1.0,2.0,3.0,6.0
4669,18.0,2.0,1.1881770515720091,1.0,1.0,2.0,2.75,5.0
4670,19.0,1.6842105263157894,0.820069887194403,1.0,1.0,2.0,2.0,4.0
4672,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
4673,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4674,6.0,1.3333333333333333,0.5163977794943223,1.0,1.0,1.0,1.75,2.0
4675,4.0,1.25,0.5,1.0,1.0,1.0,1.25,2.0
4676,22.0,1.6363636363636365,0.6579516949597689,1.0,1.0,2.0,2.0,3.0
4677,20.0,1.7,0.8013147091860318,1.0,1.0,1.5,2.0,3.0
4678,20.0,1.75,0.8506963092234007,1.0,1.0,2.0,2.0,4.0
4679,21.0,2.8095238095238093,1.4006801069140524,1.0,2.0,3.0,3.0,6.0
4680,21.0,3.238095238095238,1.8139669761261343,1.0,2.0,3.0,4.0,8.0
4681,21.0,3.4285714285714284,1.7196345126633323,1.0,2.0,3.0,5.0,6.0
4682,22.0,3.1818181818181817,1.9672645653622367,1.0,2.0,3.0,4.0,8.0
4683,23.0,2.9565217391304346,1.9182914005002476,1.0,2.0,3.0,4.0,8.0
4684,21.0,2.8095238095238093,1.2497618820818477,1.0,2.0,3.0,4.0,5.0
4685,22.0,2.3636363636363638,1.7333000329801544,1.0,1.0,2.0,3.0,7.0
4686,21.0,2.6666666666666665,1.7701224063135674,1.0,2.0,2.0,3.0,9.0
4687,21.0,2.6666666666666665,1.6532795690182993,1.0,2.0,2.0,3.0,7.0
4688,23.0,2.9130434782608696,1.621252138941909,1.0,2.0,3.0,3.0,7.0
4689,23.0,4.130434782608695,2.510058815429829,1.0,2.0,4.0,6.0,9.0
4690,21.0,3.3333333333333335,2.2876479915697985,1.0,1.0,3.0,5.0,8.0
4691,20.0,2.9,1.4473205733717958,1.0,2.0,3.0,4.0,6.0
4692,21.0,2.6666666666666665,1.5599145275730122,1.0,1.0,3.0,4.0,6.0
4693,22.0,2.5,1.7113069358158484,1.0,1.0,2.0,3.0,7.0
4694,23.0,4.391304347826087,2.7259548858199567,1.0,2.5,4.0,6.0,11.0
4695,20.0,3.3,1.976173868336169,1.0,2.0,3.0,4.25,8.0
4696,23.0,2.9130434782608696,1.755848499321388,1.0,2.0,2.0,4.0,7.0
4697,20.0,2.9,1.6189665319514628,1.0,2.0,3.0,4.0,7.0
4698,20.0,3.35,1.7252002172135512,1.0,2.0,3.0,5.0,6.0
4699,22.0,2.272727272727273,1.3516063875403321,1.0,1.0,2.0,3.0,6.0
4700,19.0,1.9473684210526316,1.2235505806429963,1.0,1.0,2.0,2.0,6.0
4701,23.0,3.260869565217391,1.6297627073330148,1.0,2.0,3.0,4.0,7.0
4702,23.0,2.782608695652174,1.3127528930087211,1.0,2.0,2.0,3.5,5.0
4703,23.0,8.130434782608695,3.7453528517603947,3.0,5.0,7.0,11.0,15.0
4704,22.0,4.636363636363637,2.6285149626910838,1.0,3.0,4.5,6.5,9.0
4705,22.0,3.5454545454545454,2.2409027247172113,1.0,2.0,3.0,4.75,8.0
4706,22.0,3.4545454545454546,2.0868584894473208,1.0,2.0,3.0,4.0,9.0
4707,21.0,3.238095238095238,1.4800257398019099,1.0,2.0,3.0,4.0,7.0
4708,22.0,2.8181818181818183,1.1396057645963793,1.0,2.0,3.0,3.0,6.0
4709,22.0,2.3636363636363638,1.2167659925061518,1.0,1.25,2.0,3.0,5.0
4710,21.0,2.619047619047619,1.2440333788202984,1.0,2.0,3.0,3.0,6.0
4711,23.0,3.0434782608695654,1.7704201060140095,1.0,2.0,3.0,4.0,7.0
4712,22.0,3.1818181818181817,1.7081419489459644,1.0,2.0,3.0,4.75,7.0
4713,22.0,3.0454545454545454,1.7587136188344004,1.0,1.25,3.0,4.75,6.0
4714,20.0,2.95,1.4680814547887788,1.0,2.0,3.0,4.0,7.0
4715,22.0,2.590909090909091,1.5632411662065915,1.0,1.25,2.0,3.75,6.0
4716,18.0,2.1666666666666665,1.3826657968874305,1.0,1.0,2.0,3.0,6.0
4717,20.0,2.25,1.2513150976809202,1.0,1.0,2.0,3.25,4.0
4718,17.0,1.8235294117647058,1.014599312391785,1.0,1.0,1.0,3.0,4.0
4719,19.0,2.1578947368421053,1.067872125861979,1.0,1.5,2.0,2.5,5.0
4720,21.0,2.5714285714285716,1.2071217242444348,1.0,2.0,3.0,3.0,5.0
4721,20.0,2.35,1.2258187382102497,1.0,1.75,2.0,3.0,6.0
4722,19.0,2.6842105263157894,1.1081832770072815,1.0,2.0,2.0,3.5,5.0
4723,22.0,2.6363636363636362,1.3289972784899775,1.0,2.0,2.0,3.0,6.0
4724,17.0,2.588235294117647,1.3256518929102281,1.0,2.0,2.0,3.0,6.0
4725,19.0,2.3684210526315788,0.9551338658818385,1.0,2.0,2.0,3.0,4.0
4726,22.0,1.8181818181818181,0.8528028654224417,1.0,1.0,2.0,2.0,4.0
